"","timestamp_start","comment","label","collar_height","observation","volume_total","co2_dry_initial_value","fco2_dry","fco2_dry_lin","pa_mean","ta_mean","ch4_dry_initial_value","ch4_dry_deadband","ch4_dry_stop_time","co2_dry_deadband","co2_dry_stop_time","n2o_deadband","n2o_stop_time","n2o_initial_value","fch4_dry_lin","fch4_dry_lin_se","fch4_dry_lin_d_cdt","fco2_dry_lin_se","fco2_dry_lin_d_cdt","fn2o_lin","fn2o_lin_d_cdt","fn2o_lin_se","ts_1_mean","swc_2_mean","latitude","longitude","site","manure","topo1","rep","corn","fch4_dry_lin_r2","fco2_dry_lin_r2","fn2o_lin_r2","DateTime","Date"
"348","20231009104801.000000","VB2-2A-O","VB28",3.9,"119.000000","5593.230000","457.800000","1.052950",1.05295,"100.080000","11.593810","2079.295000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","341.577950",0.91184,"0.006300","0.123790","0.004060","0.142950",7.54999,"1.024760","0.031760","10.924250","0.349040","44.013490","-73.326290","VB","Injection","high","A","O","0.797370","0.926740","0.913950",2023-10-09 10:48:01,2023-10-09
"349","20231009105111.000000","VB2-2A-I","VB29",4.25,"119.000000","5704.530000","457.700000","0.789230",0.7592,"100.080000","11.644380","2078.805000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","344.462040",0.18381,"0.000480","0.024480","0.001660","0.101130",10.22133,"1.361180","0.008130","11.000420","0.351490","44.013480","-73.326290","VB","Injection","high","A","I","0.963740","0.974170","0.996510",2023-10-09 10:51:11,2023-10-09
"350","20231009105748.000000","VB1-2A-I","VB30",3,"119.000000","5307.030000","455.510000","1.533440",1.31061,"100.060000","12.045830","2078.534000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","345.964370",-0.00028,"0.001440","-0.000040","0.002260","0.187970",13.33865,"1.912710","0.011180","10.285060","0.260500","44.013700","-73.327190","VB","BAU","high","A","I","0.000010","0.986000","0.996660",2023-10-09 10:57:48,2023-10-09
"351","20231009110043.000000","VB1-2A-O","VB31",4.67,"120.000000","5838.090000","457.130000","0.511080",0.44705,"100.060000","12.408280","2074.667000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","345.999500",0.05364,"0.000490","0.007010","0.001460","0.058400",5.97842,"0.780810","0.001550","10.699540","0.317130","44.013700","-73.327200","VB","BAU","high","A","O","0.675410","0.942180","0.999620",2023-10-09 11:00:43,2023-10-09
"352","20231009110459.000000","VB1-2B-I","VB32",2.8,"119.000000","5243.430000","457.250000","0.647700",0.6399,"100.060000","12.577120","2076.836000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","352.472840",-0.02748,"0.000580","-0.004000","0.001730","0.093130",8.75594,"1.274130","0.014770","10.797590","0.315910","44.013740","-73.327850","VB","BAU","high","B","I","0.323150","0.967170","0.987010",2023-10-09 11:04:59,2023-10-09
"353","20231009110758.000000","VB1-2B-O","VB33",3.7,"120.000000","5529.630000","457.120000","1.315040",1.31504,"100.050000","12.545990","2075.493000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","354.276870",0.06246,"0.000590","0.008620","0.002410","0.181520",11.23059,"1.549890","0.034630","11.979250","0.356180","44.013750","-73.327860","VB","BAU","high","B","O","0.682810","0.982990","0.953360",2023-10-09 11:07:58,2023-10-09
"354","20231009111621.000000","VB1-1A-I","VB34",4.3,"120.000000","5720.430000","458.120000","0.441430",0.42791,"100.060000","11.706740","2059.326000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.574690",0.11918,"0.000500","0.015820","0.001320","0.056820",0.83188,"0.110440","0.000680","10.898970","0.574000","44.015120","-73.328010","VB","BAU","low","A","I","0.910640","0.949540","0.996340",2023-10-09 11:16:21,2023-10-09
"355","20231009111922.000000","VB1-1A-O","VB35",1.5,"119.000000","4830.030000","457.540000","0.868110",0.76974,"100.050000","11.725920","2072.061000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","342.167270",0.08552,"0.000460","0.013460","0.001440","0.121150",2.6734,"0.420680","0.002020","10.176230","0.574000","44.015120","-73.327980","VB","BAU","low","A","O","0.898400","0.986270","0.997750",2023-10-09 11:19:22,2023-10-09
"356","20231009112928.000000","VB1-2C-I","VB36",5,"119.000000","5943.030000","457.770000","0.796350",0.78023,"100.060000","11.517870","2075.576000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","348.392020",-0.05205,"0.001470","-0.006650","0.001550","0.099740",7.45818,"0.953180","0.006270","11.187980","0.318400","44.016230","-73.328180","VB","BAU","high","C","I","0.172120","0.976990","0.995780",2023-10-09 11:29:28,2023-10-09
"357","20231009113224.000000","VB1-2C-O","VB37",6,"119.000000","6261.030000","456.720000","1.556370",0.94236,"100.050000","11.687620","2068.907000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","351.895480",0.11331,"0.000590","0.013770","0.002320","0.114540",13.46223,"1.635970","0.034280","10.971420","0.322400","44.016220","-73.328180","VB","BAU","high","C","O","0.848050","0.961460","0.958750",2023-10-09 11:32:24,2023-10-09
"358","20231011101030.000000","VB3-1B-O","VB1",3.3,"120.000000","5418.700000","472.900000","0.675460",0.60201,"100.660000","12.520890","2162.330000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.362950",0.00891,"0.000470","0.001250","0.001360","0.084220",0.2923,"0.040880","0.000800","10.881350","0.430000","44.017240","-73.323620","VB","DAF","low","B","O","0.066080","0.975050","0.963450",2023-10-11 10:10:30,2023-10-11
"359","20231011101342.000000","VB3-1B-I","VB2",3.2,"119.000000","5386.900000","473.080000","1.553420",1.55342,"100.670000","12.201270","2176.098000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.379680",0.0863,"0.000490","0.012130","0.001500","0.218420",0.42006,"0.059040","0.000620","-9999.000000","0.430850","44.017240","-73.323630","VB","DAF","low","B","I","0.864110","0.995370","0.989450",2023-10-11 10:13:42,2023-10-11
"360","20231011101913.000000","VB3-1A-I","VB3",3,"119.000000","5323.300000","471.460000","-0.314470",-0.13055,"100.650000","12.094560","2169.055000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.173590",0.03835,"0.000520","0.005460","0.001520","-0.018580",-0.00772,"-0.001100","0.000610","-9999.000000","0.479250","44.017190","-73.324160","VB","DAF","low","A","I","0.527550","0.603020","0.031940",2023-10-11 10:19:13,2023-10-11
"361","20231011102217.000000","VB3-1A-O","VB4",2.4,"119.000000","5132.500000","470.750000","0.532580",0.53258,"100.650000","12.165320","2211.883000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","336.844950",0.04894,"0.000930","0.007230","0.001970","0.078670",0.36551,"0.053970","0.000530","-9999.000000","0.484000","44.017190","-73.324170","VB","DAF","low","A","O","0.379180","0.941970","0.990750",2023-10-11 10:22:17,2023-10-11
"362","20231011102833.000000","VB3-2C-O","VB6",2,"119.000000","5005.300000","470.760000","0.535170",0.43459,"100.620000","12.196800","2140.520000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.361430",0.30973,"0.001430","0.046950","0.001570","0.065880",0.092,"0.013940","0.001080","10.768250","0.350000","44.016750","-73.324930","VB","DAF","high","C","O","0.916170","0.947480","0.631390",2023-10-11 10:28:33,2023-10-11
"363","20231011103144.000000","VB3-2C-I","VB7",3.2,"120.000000","5386.900000","469.890000","1.271080",1.27108,"100.610000","12.391760","2135.712000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.818300",0.01265,"0.000590","0.001780","0.001500","0.179200",0.21788,"0.030700","0.000380","10.736880","0.350000","44.016760","-73.324940","VB","DAF","high","C","I","0.085390","0.993220","0.985410",2023-10-11 10:31:44,2023-10-11
"364","20231011103718.000000","VB3-2B-O","VB8",1.7,"120.000000","4909.900000","468.270000","0.582050",0.58205,"100.610000","12.456680","2122.496000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.951580",-0.03016,"0.000610","-0.004670","0.001320","0.090020",0.10164,"0.015710","0.000820","10.882390","0.343130","44.016300","-73.324630","VB","DAF","high","B","O","0.377420","0.979410","0.790400",2023-10-11 10:37:18,2023-10-11
"365","20231011104021.000000","VB3-2B-I","VB9",2.5,"120.000000","5164.300000","467.310000","0.680090",0.62364,"100.610000","12.353960","2111.452000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.164250",-0.0092,"0.000520","-0.001350","0.001540","0.091630",0.23557,"0.034600","0.000530","10.819400","0.346130","44.016290","-73.324640","VB","DAF","high","B","I","0.064970","0.973160","0.977250",2023-10-11 10:40:21,2023-10-11
"366","20231011104501.000000","VB3-2A-O","VB11",3,"120.000000","5323.300000","466.140000","1.089500",1.0895,"100.630000","12.152640","2112.163000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.854700",-0.05496,"0.000950","-0.007830","0.002180","0.155230",0.05421,"0.007720","0.000620","10.934330","0.371470","44.016120","-73.324530","VB","DAF","high","A","O","0.409920","0.980960","0.614540",2023-10-11 10:45:01,2023-10-11
"367","20231011104812.000000","VB3-2A-I","VB13",2.3,"120.000000","5100.700000","465.300000","1.146950",1.06892,"100.620000","12.150350","2109.952000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.406470",-0.00025,"0.000520","-0.000040","0.001850","0.158950",0.08548,"0.012710","0.000500","11.019490","0.375920","44.016120","-73.324520","VB","DAF","high","A","I","0.000050","0.986890","0.866670",2023-10-11 10:48:12,2023-10-11
"368","20231011105345.000000","VB3-1C-O","VB14",3.3,"119.000000","5418.700000","463.780000","0.878620",0.80644,"100.650000","12.249720","2103.108000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.369180",0.00439,"0.000560","0.000610","0.001570","0.112800",0.06609,"0.009240","0.000630","11.210570","0.417400","44.015680","-73.323940","VB","DAF","low","C","O","0.012150","0.981460","0.687460",2023-10-11 10:53:45,2023-10-11
"369","20231011105705.000000","VB3-1C-I","VB15",2.5,"119.000000","5164.300000","463.920000","0.631090",0.63109,"100.630000","12.285080","2103.507000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","336.931780",-0.00128,"0.000460","-0.000190","0.001260","0.092710",0.0582,"0.008550","0.000490","11.277460","0.417970","44.015680","-73.323930","VB","DAF","low","C","I","0.001690","0.982170","0.759430",2023-10-11 10:57:05,2023-10-11
"370","20231011110724.000000","VB2-2C-I","VB17",2,"120.000000","5005.300000","465.560000","0.284590",0.24324,"100.640000","12.202900","2110.556000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","342.295660",0.03912,"0.000820","0.005930","0.001650","0.036850",0.25742,"0.038980","0.000550","11.226810","0.455050","44.016680","-73.326490","VB","Injection","high","C","I","0.349480","0.835870","0.981150",2023-10-11 11:07:24,2023-10-11
"371","20231011111027.000000","VB2-2C-O","VB18",2,"120.000000","5005.300000","464.480000","0.871270",0.82794,"100.620000","12.211010","2112.174000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.793950",0.06827,"0.000710","0.010350","0.001770","0.125530",11.22729,"1.701510","0.002070","11.276300","0.456000","44.016670","-73.326500","VB","Injection","high","C","O","0.687290","0.980830","0.999850",2023-10-11 11:10:27,2023-10-11
"372","20231011112148.000000","VB2-2B-O","VB19",3.3,"119.000000","5418.700000","463.720000","1.065740",1.06574,"100.640000","12.153180","2119.940000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","345.470810",0.07184,"0.000660","0.010060","0.001810","0.149160",1.94374,"0.271950","0.003100","11.123620","0.357120","44.014770","-73.326180","VB","Injection","high","B","O","0.705800","0.985780","0.987450",2023-10-11 11:21:48,2023-10-11
"373","20231011112504.000000","VB2-2B-I","VB20",2.5,"119.000000","5164.300000","463.440000","2.356480",2.27658,"100.630000","12.306590","2125.311000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","342.515720",2.36776,"0.013750","0.348100","0.006910","0.334690",7.36333,"1.082070","0.032680","11.195220","0.357020","44.014790","-73.326170","VB","Injection","high","B","I","0.867380","0.959930","0.917920",2023-10-11 11:25:04,2023-10-11
"374","20231011113037.000000","VB2-1B-O","VB21",3,"119.000000","5323.300000","463.600000","0.546550",0.51082,"100.650000","12.207670","2109.821000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.978300",1.78314,"0.001010","0.254020","0.001890","0.072770",6.43141,"0.915850","0.001580","11.265540","0.527070","44.014360","-73.326140","VB","Injection","low","B","O","0.998450","0.938220","0.999710",2023-10-11 11:30:37,2023-10-11
"375","20231011113349.000000","VB2-1B-I","VB23",1.5,"120.000000","4846.300000","464.090000","-0.038060",-0.03806,"100.630000","12.250900","2109.726000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.819910",0.01737,"0.000480","0.002720","0.001540","-0.005960",1.15907,"0.181350","0.000600","11.780590","0.534070","44.014370","-73.326150","VB","Injection","low","B","I","0.248720","0.131940","0.998930",2023-10-11 11:33:49,2023-10-11
"376","20231011113913.000000","VB2-1A-O","VB24",2.2,"120.000000","5068.900000","464.070000","0.618830",0.61883,"100.640000","12.039580","2110.934000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.492140",0.04619,"0.000720","0.006910","0.001480","0.092520",1.76436,"0.263690","0.000960","11.410440","0.537910","44.013850","-73.326340","VB","Injection","low","A","O","0.481470","0.975620","0.998690",2023-10-11 11:39:13,2023-10-11
"377","20231011114222.000000","VB2-1A-I","VB25",1.8,"120.000000","4941.700000","464.850000","0.517270",0.47271,"100.620000","12.209660","2114.729000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.564960",0.19998,"0.000540","0.030710","0.001380","0.072590",1.48376,"0.227760","0.000830","11.493910","0.537330","44.013850","-73.326330","VB","Injection","low","A","I","0.971000","0.965710","0.998700",2023-10-11 11:42:22,2023-10-11
"378","20231011114711.000000","VB2-2A-O","VB26",3.5,"119.000000","5482.300000","465.530000","1.816840",1.81684,"100.620000","12.389630","2114.860000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","339.101770",3.40157,"0.014840","0.471020","0.005630","0.251580",3.51694,"0.486810","0.013220","11.561420","0.371000","44.013420","-73.326240","VB","Injection","high","A","O","0.911310","0.953150","0.932590",2023-10-11 11:47:11,2023-10-11
"379","20231011115039.000000","VB2-2A-I","VB28",4,"120.000000","5641.300000","465.050000","1.819180",1.81918,"100.600000","12.525780","2116.038000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","340.990260",1.54512,"0.001520","0.208120","0.002810","0.245040",5.83454,"0.785570","0.008750","11.461270","0.371000","44.013420","-73.326270","VB","Injection","high","A","I","0.994770","0.987300","0.987980",2023-10-11 11:50:39,2023-10-11
"380","20231011121232.000000","VB1-2A-I","VB29",2,"120.000000","5005.300000","465.720000","1.403120",1.28455,"100.590000","13.512380","2115.524000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","341.059430",0.01432,"0.000770","0.002180","0.001920","0.195620",4.26223,"0.648860","0.003200","11.053640","0.335250","44.013680","-73.327160","VB","BAU","high","A","I","0.075820","0.990630","0.997630",2023-10-11 12:12:32,2023-10-11
"381","20231011121542.000000","VB1-2A-O","VB30",4.3,"120.000000","5736.700000","464.600000","0.794100",0.64034,"100.580000","13.703370","2117.007000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","344.392390",0.01882,"0.000780","0.002500","0.002050","0.085190",3.41079,"0.453600","0.001130","11.001910","0.269170","44.013680","-73.327170","VB","BAU","high","A","O","0.095470","0.946350","0.999390",2023-10-11 12:15:42,2023-10-11
"382","20231011122217.000000","VB1-2B-I","VB31",2.3,"120.000000","5100.700000","464.460000","0.736250",0.72929,"100.580000","13.440440","2117.911000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","345.749270",0.02038,"0.000780","0.003040","0.001740","0.108920",3.55365,"0.530540","0.002660","11.629440","0.231120","44.013710","-73.327800","VB","BAU","high","B","I","0.135010","0.975500","0.997540",2023-10-11 12:22:17,2023-10-11
"383","20231011122528.000000","VB1-2B-O","VB32",3.2,"120.000000","5386.900000","463.360000","1.388450",1.38845,"100.580000","13.815220","2121.667000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.238800",0.30811,"0.002680","0.043700","0.002420","0.196920",2.53716,"0.359670","0.008940","11.677330","0.233780","44.013710","-73.327820","VB","BAU","high","B","O","0.731110","0.985470","0.942930",2023-10-11 12:25:28,2023-10-11
